order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
2022-03-29,2022,1,3,March,Europe,Country_8,Clothing,Shoes,Consumer,7,145.76,1020.29,642.28,378.02,0.3705
2022-12-08,2022,4,12,December,North America,Country_5,Clothing,Shirts,Consumer,4,107.86,431.43,306.56,124.87,0.2894
2023-09-30,2023,3,9,September,Latin America,Country_4,Office Supplies,Binders,Corporate,6,63.18,379.08,238.84,140.24,0.3699
2023-08-26,2023,3,8,August,Latin America,Country_6,Office Supplies,Pens,Consumer,5,279.75,1398.76,929.21,469.55,0.3357
2022-12-10,2022,4,12,December,Europe,Country_4,Furniture,Tables,Consumer,1,324.8,324.8,233.54,91.26,0.281
2022-12-04,2022,4,12,December,Europe,Country_4,Office Supplies,Paper,Consumer,7,305.47,2138.32,1100.28,1038.04,0.4854
2023-02-14,2023,1,2,February,North America,Country_2,Office Supplies,Paper,Corporate,3,343.1,1029.31,758.37,270.94,0.2632
2023-10-30,2023,4,10,October,Asia Pacific,Country_5,Electronics,Smartphones,Corporate,5,479.71,2398.56,1218.13,1180.43,0.4921
2022-04-15,2022,2,4,April,Latin America,Country_9,Electronics,Smartphones,Home Office,3,169.61,508.84,264.9,243.94,0.4794
2024-09-30,2024,3,9,September,North America,Country_9,Electronics,Tablets,Corporate,8,361.22,2889.77,1814.04,1075.72,0.3723
2024-01-21,2024,1,1,January,Latin America,Country_2,Furniture,Tables,Home Office,7,259.89,1819.21,1350.55,468.66,0.2576
2023-06-03,2023,2,6,June,North America,Country_3,Electronics,Smartphones,Home Office,4,499.24,1996.94,1205.25,791.69,0.3965
2022-05-28,2022,2,5,May,Latin America,Country_1,Clothing,Pants,Corporate,2,195.46,390.92,283.06,107.86,0.2759
2022-06-02,2022,2,6,June,North America,Country_8,Office Supplies,Pens,Consumer,6,144.45,866.71,613.56,253.15,0.2921
2024-09-18,2024,3,9,September,Asia Pacific,Country_3,Office Supplies,Paper,Corporate,4,189.91,759.66,381.28,378.38,0.4981
2022-11-25,2022,4,11,November,Asia Pacific,Country_7,Electronics,Tablets,Corporate,9,435.91,3923.16,2099.73,1823.43,0.4648
2022-09-04,2022,3,9,September,Latin America,Country_4,Clothing,Shoes,Home Office,3,130.02,390.07,298.53,91.54,0.2347
2022-09-29,2022,3,9,September,Europe,Country_4,Furniture,Beds,Corporate,1,156.25,156.25,101.65,54.6,0.3494
2023-10-29,2023,4,10,October,Asia Pacific,Country_2,Electronics,Tablets,Consumer,6,451.62,2709.72,1855.26,854.46,0.3153
2022-02-27,2022,1,2,February,North America,Country_2,Clothing,Shirts,Corporate,9,26.54,238.84,180.59,58.24,0.2439
2023-01-27,2023,1,1,January,Asia Pacific,Country_4,Furniture,Tables,Consumer,3,255.96,767.88,443.2,324.67,0.4228
2023-04-20,2023,2,4,April,Europe,Country_5,Clothing,Pants,Home Office,5,58.76,293.79,222.07,71.72,0.2441
2022-04-24,2022,2,4,April,Asia Pacific,Country_6,Electronics,Laptops,Home Office,3,226.86,680.59,511.65,168.94,0.2482
2024-03-29,2024,1,3,March,Latin America,Country_4,Clothing,Pants,Consumer,7,37.28,260.98,151.96,109.02,0.4177
2024-12-18,2024,4,12,December,North America,Country_5,Electronics,Laptops,Corporate,2,128.82,257.63,197.72,59.91,0.2326
2024-09-27,2024,3,9,September,Europe,Country_4,Furniture,Chairs,Corporate,1,491.95,491.95,292.24,199.72,0.406
2023-07-13,2023,3,7,July,Latin America,Country_1,Electronics,Tablets,Home Office,6,239.93,1439.59,880.76,558.83,0.3882
2024-01-22,2024,1,1,January,North America,Country_6,Electronics,Tablets,Consumer,5,225.59,1127.96,862.64,265.32,0.2352
2024-09-20,2024,3,9,September,North America,Country_4,Office Supplies,Pens,Home Office,3,162.42,487.25,342.16,145.09,0.2978
2023-09-29,2023,3,9,September,Asia Pacific,Country_7,Furniture,Beds,Corporate,2,141.67,283.34,182.91,100.43,0.3544
2023-06-07,2023,2,6,June,Asia Pacific,Country_3,Office Supplies,Paper,Home Office,5,477.15,2385.74,1366.81,1018.93,0.4271
2024-12-11,2024,4,12,December,Asia Pacific,Country_5,Electronics,Smartphones,Consumer,7,327.64,2293.45,1294.24,999.22,0.4357
2023-01-31,2023,1,1,January,Latin America,Country_4,Office Supplies,Pens,Corporate,1,190.73,190.73,140.16,50.57,0.2651
2024-05-22,2024,2,5,May,Europe,Country_9,Clothing,Pants,Home Office,8,376.11,3008.91,1711.61,1297.3,0.4312
2022-11-29,2022,4,11,November,Europe,Country_5,Electronics,Tablets,Corporate,2,275.78,551.56,279.72,271.84,0.4929
2024-09-12,2024,3,9,September,Latin America,Country_2,Furniture,Chairs,Consumer,5,279.91,1399.54,894.43,505.11,0.3609
2024-12-24,2024,4,12,December,North America,Country_7,Furniture,Beds,Corporate,8,414.99,3319.88,1916.6,1403.28,0.4227
2022-07-04,2022,3,7,July,North America,Country_6,Furniture,Chairs,Consumer,5,43.22,216.09,172.74,43.36,0.2006
2023-11-05,2023,4,11,November,Europe,Country_8,Office Supplies,Binders,Consumer,4,499.29,1997.15,1320.22,676.93,0.3389
2023-12-31,2023,4,12,December,Europe,Country_6,Office Supplies,Paper,Corporate,5,433.79,2168.94,1421.85,747.09,0.3444
2022-09-20,2022,3,9,September,North America,Country_1,Clothing,Shoes,Home Office,5,414.66,2073.3,1118.6,954.7,0.4605
2024-01-03,2024,1,1,January,North America,Country_8,Furniture,Chairs,Home Office,4,381.02,1524.06,873.76,650.3,0.4267
2022-10-16,2022,4,10,October,Asia Pacific,Country_6,Office Supplies,Pens,Consumer,1,153.54,153.54,83.24,70.3,0.4578
2022-11-15,2022,4,11,November,Latin America,Country_3,Furniture,Beds,Home Office,4,447.54,1790.16,1129.86,660.3,0.3688
2022-01-15,2022,1,1,January,Latin America,Country_6,Office Supplies,Pens,Consumer,6,160.12,960.7,596.8,363.89,0.3788
2022-02-11,2022,1,2,February,Europe,Country_9,Furniture,Chairs,Consumer,5,110.21,551.05,333.22,217.83,0.3953
2023-01-15,2023,1,1,January,North America,Country_6,Clothing,Shirts,Corporate,6,125.81,754.86,489.17,265.69,0.352
2024-02-13,2024,1,2,February,Latin America,Country_8,Clothing,Shoes,Corporate,6,168.01,1008.05,769.76,238.28,0.2364
2023-11-02,2023,4,11,November,Asia Pacific,Country_5,Office Supplies,Binders,Home Office,2,206.16,412.31,225.82,186.5,0.4523
2023-04-05,2023,2,4,April,Latin America,Country_5,Clothing,Shirts,Corporate,2,220.4,440.8,282.02,158.78,0.3602
2024-08-31,2024,3,8,August,Latin America,Country_2,Furniture,Beds,Corporate,6,32.66,195.97,145.35,50.62,0.2583
2023-08-05,2023,3,8,August,Asia Pacific,Country_4,Electronics,Laptops,Consumer,5,132.96,664.8,479.25,185.56,0.2791
2022-02-19,2022,1,2,February,Asia Pacific,Country_8,Clothing,Shirts,Consumer,4,114.0,455.99,276.57,179.42,0.3935
2022-07-31,2022,3,7,July,North America,Country_6,Electronics,Laptops,Consumer,6,454.04,2724.26,2155.67,568.59,0.2087
2024-07-24,2024,3,7,July,Asia Pacific,Country_3,Office Supplies,Paper,Corporate,8,247.51,1980.12,1488.84,491.27,0.2481
2023-11-29,2023,4,11,November,North America,Country_7,Office Supplies,Pens,Corporate,4,124.93,499.71,309.14,190.57,0.3814
2023-07-13,2023,3,7,July,Latin America,Country_2,Clothing,Shirts,Home Office,1,374.66,374.66,244.83,129.82,0.3465
2022-09-20,2022,3,9,September,Asia Pacific,Country_7,Electronics,Smartphones,Consumer,1,454.9,454.9,274.84,180.06,0.3958
2024-12-26,2024,4,12,December,Latin America,Country_9,Electronics,Smartphones,Consumer,2,216.89,433.78,330.03,103.75,0.2392
2022-09-13,2022,3,9,September,Europe,Country_9,Office Supplies,Paper,Home Office,1,425.6,425.6,276.25,149.35,0.3509
2024-12-07,2024,4,12,December,Europe,Country_6,Office Supplies,Pens,Consumer,5,292.44,1462.2,746.75,715.45,0.4893
2023-11-17,2023,4,11,November,Asia Pacific,Country_9,Clothing,Pants,Home Office,8,218.41,1747.26,1295.88,451.39,0.2583
2022-07-16,2022,3,7,July,Europe,Country_8,Office Supplies,Paper,Consumer,9,44.61,401.48,252.26,149.21,0.3717
2024-08-12,2024,3,8,August,Latin America,Country_3,Clothing,Shoes,Corporate,4,432.08,1728.32,1118.12,610.19,0.3531
2022-03-07,2022,1,3,March,Europe,Country_3,Electronics,Tablets,Consumer,5,483.66,2418.32,1482.91,935.41,0.3868
2024-12-03,2024,4,12,December,Europe,Country_9,Office Supplies,Paper,Corporate,1,360.62,360.62,205.88,154.74,0.4291
2022-11-30,2022,4,11,November,Asia Pacific,Country_4,Office Supplies,Paper,Consumer,4,349.42,1397.7,886.76,510.94,0.3656
2023-11-18,2023,4,11,November,Asia Pacific,Country_9,Office Supplies,Paper,Home Office,6,143.66,861.93,472.8,389.13,0.4515
2022-10-08,2022,4,10,October,Europe,Country_7,Electronics,Tablets,Corporate,6,70.99,425.91,296.67,129.24,0.3035
2023-10-13,2023,4,10,October,North America,Country_7,Furniture,Chairs,Consumer,8,60.85,486.81,379.14,107.67,0.2212
2024-02-08,2024,1,2,February,North America,Country_3,Office Supplies,Binders,Consumer,3,379.29,1137.87,570.09,567.78,0.499
2024-09-24,2024,3,9,September,Latin America,Country_5,Electronics,Smartphones,Consumer,4,118.79,475.14,273.44,201.7,0.4245
2024-01-12,2024,1,1,January,Latin America,Country_3,Electronics,Tablets,Home Office,3,196.26,588.77,422.24,166.53,0.2828
2024-11-24,2024,4,11,November,Europe,Country_6,Clothing,Pants,Consumer,4,183.64,734.58,544.81,189.76,0.2583
2024-10-02,2024,4,10,October,Asia Pacific,Country_1,Electronics,Laptops,Home Office,5,277.2,1385.98,892.19,493.8,0.3563
2023-08-11,2023,3,8,August,North America,Country_5,Furniture,Tables,Consumer,6,276.93,1661.58,895.87,765.71,0.4608
2024-11-24,2024,4,11,November,North America,Country_1,Office Supplies,Pens,Home Office,4,201.84,807.35,479.98,327.37,0.4055
2023-12-19,2023,4,12,December,North America,Country_5,Electronics,Smartphones,Corporate,7,109.02,763.12,457.32,305.8,0.4007
2023-10-02,2023,4,10,October,Latin America,Country_8,Office Supplies,Paper,Consumer,5,332.32,1661.61,992.58,669.03,0.4026
2024-07-31,2024,3,7,July,Asia Pacific,Country_9,Electronics,Smartphones,Corporate,3,197.67,593.02,370.26,222.76,0.3756
2022-10-21,2022,4,10,October,Europe,Country_7,Furniture,Beds,Home Office,2,232.59,465.18,267.0,198.18,0.426
2023-05-15,2023,2,5,May,Asia Pacific,Country_5,Furniture,Chairs,Consumer,5,96.53,482.64,250.6,232.04,0.4808
2022-01-16,2022,1,1,January,Asia Pacific,Country_7,Office Supplies,Binders,Consumer,5,360.42,1802.1,998.29,803.81,0.446
2024-03-16,2024,1,3,March,North America,Country_9,Clothing,Pants,Home Office,7,365.24,2556.68,1897.11,659.57,0.258
2024-01-01,2024,1,1,January,Europe,Country_5,Furniture,Beds,Corporate,5,151.79,758.93,527.62,231.31,0.3048
2022-05-17,2022,2,5,May,Latin America,Country_9,Clothing,Shoes,Corporate,1,218.4,218.4,142.06,76.34,0.3496
2022-01-02,2022,1,1,January,Asia Pacific,Country_4,Clothing,Shoes,Home Office,4,355.38,1421.5,1135.46,286.05,0.2012
2023-08-06,2023,3,8,August,Europe,Country_8,Office Supplies,Paper,Consumer,1,245.02,245.02,191.74,53.28,0.2175
2024-05-02,2024,2,5,May,North America,Country_5,Furniture,Chairs,Consumer,6,418.56,2511.37,1478.45,1032.92,0.4113
2024-09-04,2024,3,9,September,Asia Pacific,Country_4,Electronics,Smartphones,Corporate,2,393.55,787.11,626.7,160.4,0.2038
2022-10-09,2022,4,10,October,Latin America,Country_2,Office Supplies,Pens,Home Office,6,291.41,1748.44,1067.77,680.67,0.3893
2022-09-01,2022,3,9,September,Latin America,Country_4,Electronics,Laptops,Consumer,7,146.55,1025.83,745.12,280.72,0.2736
2023-12-24,2023,4,12,December,North America,Country_9,Furniture,Beds,Corporate,1,417.91,417.91,218.39,199.52,0.4774
2023-03-07,2023,1,3,March,North America,Country_4,Furniture,Chairs,Home Office,8,74.5,596.01,394.22,201.79,0.3386
2024-10-20,2024,4,10,October,Latin America,Country_4,Electronics,Tablets,Consumer,8,482.0,3855.97,3040.18,815.79,0.2116
2022-03-01,2022,1,3,March,North America,Country_9,Furniture,Tables,Corporate,1,481.17,481.17,262.46,218.71,0.4545
2024-06-22,2024,2,6,June,North America,Country_3,Clothing,Pants,Corporate,8,492.33,3938.65,2479.21,1459.44,0.3705
2024-03-29,2024,1,3,March,Europe,Country_3,Office Supplies,Pens,Home Office,9,433.74,3903.68,2991.7,911.98,0.2336
2022-08-25,2022,3,8,August,North America,Country_9,Electronics,Laptops,Home Office,8,434.3,3474.39,2278.51,1195.88,0.3442
2023-09-17,2023,3,9,September,Europe,Country_8,Electronics,Laptops,Corporate,3,305.99,917.96,619.49,298.47,0.3251
2024-08-31,2024,3,8,August,North America,Country_6,Clothing,Shirts,Home Office,9,301.72,2715.48,1662.25,1053.24,0.3879
2023-05-14,2023,2,5,May,Asia Pacific,Country_2,Electronics,Tablets,Consumer,8,413.14,3305.13,1812.03,1493.1,0.4518
2024-04-01,2024,2,4,April,Europe,Country_6,Electronics,Laptops,Consumer,2,452.53,905.06,482.63,422.43,0.4667
2024-03-09,2024,1,3,March,Asia Pacific,Country_9,Electronics,Tablets,Corporate,4,68.23,272.93,141.05,131.88,0.4832
2023-07-11,2023,3,7,July,Asia Pacific,Country_4,Furniture,Beds,Home Office,6,84.54,507.24,379.95,127.29,0.251
2022-01-29,2022,1,1,January,North America,Country_1,Office Supplies,Pens,Consumer,7,30.31,212.14,129.9,82.25,0.3877
2022-08-28,2022,3,8,August,Asia Pacific,Country_8,Furniture,Beds,Consumer,7,86.81,607.65,333.16,274.49,0.4517
2023-10-01,2023,4,10,October,North America,Country_7,Clothing,Shoes,Corporate,3,119.95,359.86,226.41,133.45,0.3708
2024-01-01,2024,1,1,January,Europe,Country_3,Clothing,Pants,Consumer,1,167.81,167.81,106.51,61.3,0.3653
2022-06-21,2022,2,6,June,Europe,Country_7,Furniture,Tables,Consumer,2,397.07,794.14,615.4,178.74,0.2251
2022-05-13,2022,2,5,May,North America,Country_5,Clothing,Pants,Consumer,9,485.87,4372.84,2366.27,2006.57,0.4589
2024-05-13,2024,2,5,May,Europe,Country_6,Furniture,Beds,Corporate,8,446.43,3571.42,2255.25,1316.18,0.3685
2022-07-20,2022,3,7,July,Latin America,Country_3,Clothing,Pants,Corporate,3,244.24,732.71,439.36,293.35,0.4004
2023-08-07,2023,3,8,August,Latin America,Country_7,Furniture,Beds,Corporate,6,168.2,1009.19,634.48,374.71,0.3713
2023-10-09,2023,4,10,October,Europe,Country_1,Office Supplies,Binders,Corporate,7,440.35,3082.42,2098.51,983.91,0.3192
2023-08-10,2023,3,8,August,Latin America,Country_8,Clothing,Shoes,Corporate,8,162.79,1302.29,1012.31,289.98,0.2227
2023-05-10,2023,2,5,May,Europe,Country_8,Electronics,Laptops,Home Office,6,163.46,980.75,629.11,351.64,0.3585
2023-12-23,2023,4,12,December,Latin America,Country_8,Furniture,Tables,Corporate,6,377.01,2262.07,1273.95,988.13,0.4368
2024-04-25,2024,2,4,April,North America,Country_2,Office Supplies,Paper,Home Office,4,50.19,200.74,118.36,82.39,0.4104
2024-09-04,2024,3,9,September,North America,Country_3,Electronics,Smartphones,Home Office,8,302.84,2422.74,1273.83,1148.91,0.4742
2024-04-15,2024,2,4,April,Asia Pacific,Country_9,Office Supplies,Pens,Consumer,7,305.26,2136.85,1549.54,587.31,0.2748
2024-01-27,2024,1,1,January,Asia Pacific,Country_1,Clothing,Shirts,Corporate,6,190.74,1144.46,779.44,365.02,0.3189
2022-09-25,2022,3,9,September,Latin America,Country_3,Clothing,Pants,Home Office,5,272.02,1360.11,900.39,459.73,0.338
2023-06-13,2023,2,6,June,Asia Pacific,Country_2,Electronics,Tablets,Corporate,1,345.37,345.37,190.3,155.07,0.449
2023-04-14,2023,2,4,April,Europe,Country_1,Electronics,Smartphones,Consumer,7,430.02,3010.15,2205.19,804.95,0.2674
2024-02-27,2024,1,2,February,Latin America,Country_7,Office Supplies,Pens,Corporate,5,279.82,1399.09,1006.24,392.85,0.2808
2022-12-20,2022,4,12,December,North America,Country_4,Electronics,Laptops,Consumer,3,483.01,1449.03,1015.96,433.06,0.2989
2022-03-19,2022,1,3,March,Latin America,Country_7,Clothing,Shirts,Home Office,7,339.87,2379.07,1543.16,835.91,0.3514
2024-11-25,2024,4,11,November,Latin America,Country_4,Electronics,Laptops,Consumer,8,219.8,1758.44,1246.98,511.46,0.2909
2024-04-17,2024,2,4,April,Europe,Country_4,Electronics,Smartphones,Consumer,8,258.14,2065.13,1361.84,703.29,0.3406
2024-11-29,2024,4,11,November,North America,Country_4,Office Supplies,Binders,Consumer,8,114.68,917.46,677.58,239.87,0.2615
2024-11-11,2024,4,11,November,Asia Pacific,Country_2,Furniture,Chairs,Corporate,3,318.37,955.12,730.86,224.26,0.2348
2023-11-14,2023,4,11,November,North America,Country_7,Office Supplies,Binders,Home Office,3,68.43,205.28,140.09,65.19,0.3176
2022-01-27,2022,1,1,January,Latin America,Country_6,Clothing,Shirts,Consumer,2,223.77,447.54,265.79,181.75,0.4061
2023-11-23,2023,4,11,November,Europe,Country_8,Clothing,Shoes,Home Office,1,191.82,191.82,126.68,65.14,0.3396
2022-10-28,2022,4,10,October,Latin America,Country_2,Electronics,Laptops,Corporate,2,61.39,122.78,89.91,32.87,0.2678
2023-10-04,2023,4,10,October,Asia Pacific,Country_4,Electronics,Laptops,Home Office,8,141.55,1132.42,805.62,326.8,0.2886
2023-06-05,2023,2,6,June,Europe,Country_2,Electronics,Laptops,Home Office,3,377.39,1132.18,697.13,435.05,0.3843
2022-02-02,2022,1,2,February,Europe,Country_6,Office Supplies,Pens,Consumer,1,204.86,204.86,155.28,49.58,0.242
2023-12-04,2023,4,12,December,Asia Pacific,Country_8,Furniture,Tables,Consumer,6,324.09,1944.54,1089.5,855.04,0.4397
2024-11-20,2024,4,11,November,Latin America,Country_4,Furniture,Beds,Home Office,5,109.44,547.21,361.7,185.5,0.339
2024-10-25,2024,4,10,October,Latin America,Country_2,Furniture,Tables,Corporate,9,364.09,3276.8,2007.58,1269.22,0.3873
2022-09-12,2022,3,9,September,North America,Country_8,Electronics,Tablets,Consumer,1,134.17,134.17,103.17,31.0,0.2311
2022-04-27,2022,2,4,April,Asia Pacific,Country_8,Electronics,Smartphones,Home Office,6,449.57,2697.4,1463.44,1233.96,0.4575
2022-11-04,2022,4,11,November,North America,Country_7,Clothing,Pants,Consumer,3,312.15,936.46,507.46,428.99,0.4581
2022-05-26,2022,2,5,May,Latin America,Country_5,Electronics,Laptops,Corporate,3,337.55,1012.66,781.83,230.83,0.2279
2024-09-28,2024,3,9,September,Asia Pacific,Country_1,Office Supplies,Paper,Consumer,2,56.75,113.5,64.35,49.15,0.433
2022-05-01,2022,2,5,May,Asia Pacific,Country_5,Electronics,Tablets,Consumer,5,153.6,768.0,601.3,166.7,0.2171
2022-03-31,2022,1,3,March,Europe,Country_5,Furniture,Chairs,Home Office,5,453.4,2266.98,1498.16,768.83,0.3391
2022-07-21,2022,3,7,July,Europe,Country_2,Office Supplies,Binders,Corporate,2,477.44,954.89,623.71,331.18,0.3468
2023-09-24,2023,3,9,September,Europe,Country_2,Office Supplies,Binders,Corporate,2,489.7,979.39,763.5,215.9,0.2204
2022-11-25,2022,4,11,November,North America,Country_6,Furniture,Tables,Consumer,5,23.92,119.58,63.9,55.68,0.4656
2024-05-31,2024,2,5,May,North America,Country_8,Furniture,Tables,Consumer,1,38.31,38.31,26.61,11.7,0.3054
2024-12-08,2024,4,12,December,Asia Pacific,Country_3,Furniture,Tables,Home Office,1,145.88,145.88,76.57,69.32,0.4751
2022-07-20,2022,3,7,July,Europe,Country_6,Furniture,Chairs,Home Office,3,468.43,1405.28,1041.41,363.87,0.2589
2022-09-21,2022,3,9,September,Latin America,Country_4,Electronics,Laptops,Consumer,2,150.94,301.88,200.84,101.05,0.3347
2023-12-03,2023,4,12,December,Latin America,Country_5,Clothing,Shoes,Corporate,1,355.76,355.76,245.11,110.64,0.311
2022-11-06,2022,4,11,November,Asia Pacific,Country_8,Furniture,Chairs,Home Office,1,461.11,461.11,263.36,197.75,0.4289
2024-12-22,2024,4,12,December,Latin America,Country_3,Clothing,Shirts,Consumer,2,99.02,198.03,118.18,79.85,0.4032
2023-11-02,2023,4,11,November,Europe,Country_8,Furniture,Chairs,Home Office,5,262.31,1311.54,722.88,588.65,0.4488
2024-01-22,2024,1,1,January,Europe,Country_2,Electronics,Smartphones,Consumer,3,46.14,138.41,103.15,35.26,0.2548
2024-11-10,2024,4,11,November,Latin America,Country_5,Clothing,Shoes,Corporate,9,173.59,1562.32,931.54,630.78,0.4037
2024-04-08,2024,2,4,April,Asia Pacific,Country_9,Office Supplies,Pens,Home Office,1,96.53,96.53,66.42,30.11,0.3119
2024-10-10,2024,4,10,October,Asia Pacific,Country_9,Clothing,Shirts,Home Office,5,360.67,1803.37,1025.09,778.28,0.4316
2022-09-28,2022,3,9,September,Asia Pacific,Country_6,Office Supplies,Pens,Consumer,1,339.06,339.06,207.82,131.24,0.3871
2024-08-08,2024,3,8,August,Latin America,Country_3,Furniture,Tables,Home Office,5,157.63,788.15,410.6,377.55,0.479
2023-08-08,2023,3,8,August,Asia Pacific,Country_7,Electronics,Smartphones,Home Office,4,284.51,1138.05,674.4,463.64,0.4074
2024-07-03,2024,3,7,July,Europe,Country_8,Electronics,Smartphones,Corporate,2,481.35,962.7,716.66,246.05,0.2556
2022-05-02,2022,2,5,May,Asia Pacific,Country_1,Furniture,Beds,Consumer,8,112.7,901.6,498.27,403.33,0.4473
2024-08-15,2024,3,8,August,Asia Pacific,Country_4,Furniture,Beds,Corporate,8,292.88,2343.07,1308.0,1035.07,0.4418
2023-09-01,2023,3,9,September,Europe,Country_2,Furniture,Chairs,Corporate,8,466.41,3731.29,2335.7,1395.59,0.374
2023-09-18,2023,3,9,September,North America,Country_4,Office Supplies,Pens,Corporate,9,479.51,4315.57,2695.99,1619.59,0.3753
2022-02-08,2022,1,2,February,North America,Country_4,Office Supplies,Pens,Home Office,2,154.33,308.67,234.85,73.81,0.2391
2024-04-22,2024,2,4,April,Europe,Country_8,Clothing,Shirts,Consumer,1,238.35,238.35,133.33,105.02,0.4406
2023-01-31,2023,1,1,January,North America,Country_7,Office Supplies,Pens,Consumer,7,129.25,904.78,615.26,289.51,0.32
